date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:50:04	2596/2596	---M-Z	200	added ('OK')	text/xml	date:Tue,%2016%20Jul%202024%2007:50:04%20GMT	https://wineandrubs.co.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwineandrubs.co.ke%2Fcatalogue%2F&format=xml	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/oembed/1.0/embed6be5	(from https://wineandrubs.co.ke/catalogue/)
10:50:07	100565/100565	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2009:26:58%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2024/01/2-4-576x1024.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2024/01/2-4-576x1024.jpg	(from https://wineandrubs.co.ke/catalogue/)
10:50:10	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jul%202024%2007:50:09%20GMT	http://wineandrubs.co.ke/massage-indicators/	/home/victor/websites/massage%20site/wineandrubs.co.ke/massage-indicators/index.html	(from https://wineandrubs.co.ke/catalogue/)
10:50:10	96081/96081	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2009:26:58%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2024/02/KES-3000-KES-4000-KES-4500-KES-5000-KES-5000-KES5000-KES-6000-3-576x1024.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2024/02/KES-3000-KES-4000-KES-4500-KES-5000-KES-5000-KES5000-KES-6000-3-576x1024.jpg	(from https://wineandrubs.co.ke/catalogue/)
10:50:10	927900/927900	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Feb%202024%2009:26:58%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2023/07/Kindly-note-that-all-treatments-in-this-package-exclusive-of-reflexology-are-back-massage-only.-3-2-min-576x1024.png	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2023/07/Kindly-note-that-all-treatments-in-this-package-exclusive-of-reflexology-are-back-massage-only.-3-2-min-576x1024.png	(from https://wineandrubs.co.ke/catalogue/)
10:50:10	13734/13734	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jul%202024%2007:50:09%20GMT	https://wineandrubs.co.ke/wp-json/wp/v2/pages/171	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/wp/v2/pages/171.json	(from https://wineandrubs.co.ke/book-now/)
10:50:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jul%202024%2007:50:11%20GMT	https://wineandrubs.co.ke/?p=171	/home/victor/websites/massage%20site/wineandrubs.co.ke/indexa828.html	(from https://wineandrubs.co.ke/book-now/)
10:50:12	2261/2261	---M--	200	added ('OK')	application/json	date:Tue,%2016%20Jul%202024%2007:50:12%20GMT	https://wineandrubs.co.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwineandrubs.co.ke%2Fbook-now%2F	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/oembed/1.0/embed7e28.json	(from https://wineandrubs.co.ke/book-now/)
10:50:13	2408/2408	---M-Z	200	added ('OK')	text/xml	date:Tue,%2016%20Jul%202024%2007:50:13%20GMT	https://wineandrubs.co.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwineandrubs.co.ke%2Fbook-now%2F&format=xml	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/oembed/1.0/embed2484	(from https://wineandrubs.co.ke/book-now/)
10:50:13	14607/14607	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2019%20Feb%202024%2015:51:53%20GMT	https://wineandrubs.co.ke/wp-content/plugins/ameliabooking/v3/public/assets/public.04da4e71.js?ver=7.4.1	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/plugins/ameliabooking/v3/public/assets/public.04da4e719c05.js	(from https://wineandrubs.co.ke/book-now/)
10:50:15	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jul%202024%2007:50:14%20GMT	http://wineandrubs.co.ke/robots.txt		(from https://wineandrubs.co.ke/)
10:50:16	62251/62251	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Feb%202024%2009:26:57%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2022/06/pw-gift-card.png	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2022/06/pw-gift-card.png	(from https://wineandrubs.co.ke/product/gift-card/)
10:50:16	3287/3287	---M-Z	200	added ('OK')	text/css	date:Mon,%2010%20Jun%202024%2015:51:28%20GMT	https://wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min.css?ver=8.8.5	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.minc484.css	(from https://wineandrubs.co.ke/product/gift-card/)
10:50:17	7887/7887	---M-Z	200	added ('OK')	text/css	date:Mon,%2010%20Jun%202024%2015:51:28%20GMT	https://wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=8.8.5	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.minc484.css	(from https://wineandrubs.co.ke/product/gift-card/)
10:50:18	2673/2673	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2010%20Jun%202024%2015:51:29%20GMT	https://wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min.js?ver=1.7.21-wc.8.8.5	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.minf131.js	(from https://wineandrubs.co.ke/product/gift-card/)
10:50:19	21528/21528	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2010%20Jun%202024%2015:51:29%20GMT	https://wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min.js?ver=2.7.2-wc.8.8.5	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min339c.js	(from https://wineandrubs.co.ke/product/gift-card/)
10:50:22	31626/31626	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2010%20Jun%202024%2015:51:29%20GMT	https://wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min.js?ver=4.1.1-wc.8.8.5	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.mincbb6.js	(from https://wineandrubs.co.ke/product/gift-card/)
10:50:23	9749/9749	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2010%20Jun%202024%2015:51:29%20GMT	https://wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js?ver=4.1.1-wc.8.8.5	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.mincbb6.js	(from https://wineandrubs.co.ke/product/gift-card/)
10:50:24	6429/6429	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2010%20Jun%202024%2015:51:29%20GMT	https://wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=8.8.5	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/js/frontend/single-product.minc484.js	(from https://wineandrubs.co.ke/product/gift-card/)
10:50:26	9868/9868	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jul%202024%2007:50:25%20GMT	https://wineandrubs.co.ke/wp-json/wp/v2/product/1164	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/wp/v2/product/1164.json	(from https://wineandrubs.co.ke/product/gift-card/)
10:50:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jul%202024%2007:50:27%20GMT	https://wineandrubs.co.ke/?p=1164	/home/victor/websites/massage%20site/wineandrubs.co.ke/indexa873.html	(from https://wineandrubs.co.ke/product/gift-card/)
10:50:28	2314/2314	---M--	200	added ('OK')	application/json	date:Tue,%2016%20Jul%202024%2007:50:27%20GMT	https://wineandrubs.co.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwineandrubs.co.ke%2Fproduct%2Fgift-card%2F	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/oembed/1.0/embede02c.json	(from https://wineandrubs.co.ke/product/gift-card/)
10:50:29	2487/2487	---M-Z	200	added ('OK')	text/xml	date:Tue,%2016%20Jul%202024%2007:50:28%20GMT	https://wineandrubs.co.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwineandrubs.co.ke%2Fproduct%2Fgift-card%2F&format=xml	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/oembed/1.0/embede1e1	(from https://wineandrubs.co.ke/product/gift-card/)
10:50:29	3406/3406	---M-Z	200	added ('OK')	text/css	date:Thu,%2008%20Feb%202024%2009:26:53%20GMT	https://wineandrubs.co.ke/wp-content/plugins/pw-gift-cards/assets/css/pikaday-1.8.2.min.css?ver=1.447	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/plugins/pw-gift-cards/assets/css/pikaday-1.8.2.mineb19.css	(from https://wineandrubs.co.ke/product/gift-card/)
10:50:30	18833/18833	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2008%20Feb%202024%2009:26:59%20GMT	https://wineandrubs.co.ke/wp-includes/js/underscore.min.js?ver=1.13.4	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-includes/js/underscore.mind584.js	(from https://wineandrubs.co.ke/product/gift-card/)
10:50:31	1426/1426	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2008%20Feb%202024%2009:26:59%20GMT	https://wineandrubs.co.ke/wp-includes/js/wp-util.min.js?ver=6.5.5	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-includes/js/wp-util.minadc6.js	(from https://wineandrubs.co.ke/product/gift-card/)
10:50:32	73199/73199	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jul%202024%2007:50:31%20GMT	https://wineandrubs.co.ke/product-category/gifts-vouchers/	/home/victor/websites/massage%20site/wineandrubs.co.ke/product-category/gifts-vouchers/index.html	(from https://wineandrubs.co.ke/product/gift-card/)
10:50:32	13786/13786	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2010%20Jun%202024%2015:51:29%20GMT	https://wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min.js?ver=8.8.5	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.minc484.js	(from https://wineandrubs.co.ke/product/gift-card/)
10:50:33	32973/32973	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2009:26:58%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2024/02/Myofascial-Release-Therapy-1200x565-1-776x517.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2024/02/Myofascial-Release-Therapy-1200x565-1-776x517.jpg	(from https://wineandrubs.co.ke/blog/)
10:50:35	45901/45901	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2009:26:57%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2023/02/Shirodhara-776x517.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2023/02/Shirodhara-776x517.jpg	(from https://wineandrubs.co.ke/blog/)
10:50:35	96843/96843	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jul%202024%2007:50:34%20GMT	https://wineandrubs.co.ke/what-is-myofascial-release-and-does-it-work/	/home/victor/websites/massage%20site/wineandrubs.co.ke/what-is-myofascial-release-and-does-it-work/index.html	(from https://wineandrubs.co.ke/blog/)
10:50:35	21644/21644	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2009:26:57%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2022/08/photo-1565014208903-fdfd6c464221-776x517.jpeg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2022/08/photo-1565014208903-fdfd6c464221-776x517.jpg	(from https://wineandrubs.co.ke/blog/)
10:50:37	113759/113759	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jul%202024%2007:50:36%20GMT	https://wineandrubs.co.ke/category/winenrubs/	/home/victor/websites/massage%20site/wineandrubs.co.ke/category/winenrubs/index.html	(from https://wineandrubs.co.ke/blog/)
10:50:37	34333/34333	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2009:26:57%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2022/08/main-qimg-833979b0cc61327ca740ff230500ba7a-lq.jpeg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2022/08/main-qimg-833979b0cc61327ca740ff230500ba7a-lq.jpg	(from https://wineandrubs.co.ke/blog/)
10:50:38	114168/114168	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jul%202024%2007:50:36%20GMT	https://wineandrubs.co.ke/author/artur/	/home/victor/websites/massage%20site/wineandrubs.co.ke/author/artur/index.html	(from https://wineandrubs.co.ke/blog/)
10:50:40	32581/32581	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2009:26:57%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2022/08/woman-having-head-and-neck-massaged-776x517.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2022/08/woman-having-head-and-neck-massaged-776x517.jpg	(from https://wineandrubs.co.ke/blog/)
10:50:40	104929/104929	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jul%202024%2007:50:38%20GMT	https://wineandrubs.co.ke/so-what-exactly-is-an-ayurvedic-massage/	/home/victor/websites/massage%20site/wineandrubs.co.ke/so-what-exactly-is-an-ayurvedic-massage/index.html	(from https://wineandrubs.co.ke/blog/)
10:50:40	93346/93346	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jul%202024%2007:50:38%20GMT	https://wineandrubs.co.ke/what-is-sensual-massage/	/home/victor/websites/massage%20site/wineandrubs.co.ke/what-is-sensual-massage/index.html	(from https://wineandrubs.co.ke/blog/)
10:50:40	103029/103029	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jul%202024%2007:50:38%20GMT	https://wineandrubs.co.ke/what-yoni-massage-is-and-how-to-practice-it/	/home/victor/websites/massage%20site/wineandrubs.co.ke/what-yoni-massage-is-and-how-to-practice-it/index.html	(from https://wineandrubs.co.ke/blog/)
10:50:41	18483/18483	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2009:26:57%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2022/08/cellulite-on-thighs-600x300-1.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2022/08/cellulite-on-thighs-600x300-1.jpg	(from https://wineandrubs.co.ke/blog/)
10:50:42	37073/37073	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2009:26:57%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2021/11/yonimassage-776x517.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2021/11/yonimassage-776x517.jpg	(from https://wineandrubs.co.ke/blog/)
10:50:42	100915/100915	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jul%202024%2007:50:41%20GMT	https://wineandrubs.co.ke/craniosacral-therapy-does-it-work/	/home/victor/websites/massage%20site/wineandrubs.co.ke/craniosacral-therapy-does-it-work/index.html	(from https://wineandrubs.co.ke/blog/)
10:50:42	99419/99419	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jul%202024%2007:50:41%20GMT	https://wineandrubs.co.ke/anti-cellulite-massage/	/home/victor/websites/massage%20site/wineandrubs.co.ke/anti-cellulite-massage/index.html	(from https://wineandrubs.co.ke/blog/)
10:50:43	95853/95853	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jul%202024%2007:50:42%20GMT	https://wineandrubs.co.ke/incorporating-massage-into-your-wellness-routine/	/home/victor/websites/massage%20site/wineandrubs.co.ke/incorporating-massage-into-your-wellness-routine/index.html	(from https://wineandrubs.co.ke/blog/)
10:50:44	39890/39890	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2009:26:57%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2021/12/backpain_caro_original_45343-776x517.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2021/12/backpain_caro_original_45343-776x517.jpg	(from https://wineandrubs.co.ke/blog/)
10:50:45	51850/51850	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2009:26:57%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2021/12/alcohol-alcoholic-whisky-732x549-thumbnail-732x549-1-732x517.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2021/12/alcohol-alcoholic-whisky-732x549-thumbnail-732x549-1-732x517.jpg	(from https://wineandrubs.co.ke/blog/)
10:50:45	96191/96191	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jul%202024%2007:50:44%20GMT	https://wineandrubs.co.ke/how-pain-can-affect-your-emotional-wellness/	/home/victor/websites/massage%20site/wineandrubs.co.ke/how-pain-can-affect-your-emotional-wellness/index.html	(from https://wineandrubs.co.ke/blog/)
10:50:45	14552/14552	---M-Z	200	added ('OK')	text/css	date:Mon,%2010%20Jun%202024%2015:51:28%20GMT	https://wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/css/select2.css?ver=8.8.5	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/css/select2c484.css	(from https://wineandrubs.co.ke/my-account/)
10:50:46	95154/95154	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jul%202024%2007:50:45%20GMT	https://wineandrubs.co.ke/alcohol-massage-should-you-mix-the-two/	/home/victor/websites/massage%20site/wineandrubs.co.ke/alcohol-massage-should-you-mix-the-two/index.html	(from https://wineandrubs.co.ke/blog/)
10:50:47	77646/77646	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2010%20Jun%202024%2015:51:29%20GMT	https://wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min.js?ver=1.0.9-wc.8.8.5	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min62f6.js	(from https://wineandrubs.co.ke/my-account/)
10:50:47	351/351	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2008%20Feb%202024%2009:26:59%20GMT	https://wineandrubs.co.ke/wp-includes/js/zxcvbn-async.min.js?ver=1.0	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-includes/js/zxcvbn-async.min5152.js	(from https://wineandrubs.co.ke/my-account/)
10:50:48	1123/1123	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2008%20Feb%202024%2009:26:47%20GMT	https://wineandrubs.co.ke/wp-admin/js/password-strength-meter.min.js?ver=6.5.5	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-admin/js/password-strength-meter.minadc6.js	(from https://wineandrubs.co.ke/my-account/)
10:50:49	2030/2030	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2010%20Jun%202024%2015:51:29%20GMT	https://wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.min.js?ver=8.8.5	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.minc484.js	(from https://wineandrubs.co.ke/my-account/)
10:50:50	7773/7773	---M--	200	added ('OK')	application/json	date:Tue,%2016%20Jul%202024%2007:50:50%20GMT	https://wineandrubs.co.ke/wp-json/wp/v2/pages/83	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/wp/v2/pages/83.json	(from https://wineandrubs.co.ke/my-account/)
10:50:51	2161/2161	---M--	200	added ('OK')	application/json	date:Tue,%2016%20Jul%202024%2007:50:51%20GMT	https://wineandrubs.co.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwineandrubs.co.ke%2Fmy-account%2F	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/oembed/1.0/embedc724.json	(from https://wineandrubs.co.ke/my-account/)
10:50:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jul%202024%2007:50:52%20GMT	https://wineandrubs.co.ke/?p=83	/home/victor/websites/massage%20site/wineandrubs.co.ke/index55e4.html	(from https://wineandrubs.co.ke/my-account/)
10:50:54	2298/2298	---M-Z	200	added ('OK')	text/xml	date:Tue,%2016%20Jul%202024%2007:50:53%20GMT	https://wineandrubs.co.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwineandrubs.co.ke%2Fmy-account%2F&format=xml	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/oembed/1.0/embed9342	(from https://wineandrubs.co.ke/my-account/)
10:50:54	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jul%202024%2007:50:54%20GMT	http://wineandrubs.co.ke/wp-content/uploads/2021/11/harvestspa1-1024x806.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2021/11/harvestspa1-1024x806.a1.delayed	(from https://wineandrubs.co.ke/services/)
10:50:55	140106/140106	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jul%202024%2007:50:54%20GMT	https://wineandrubs.co.ke/my-account/lost-password/	/home/victor/websites/massage%20site/wineandrubs.co.ke/my-account/lost-password/index.html	(from https://wineandrubs.co.ke/my-account/)
10:50:56	85697/85697	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2009:26:57%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2021/11/harvestspa1-1024x806.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2021/11/harvestspa1-1024x806.jpg	(from https://wineandrubs.co.ke/services/)
10:50:57	8707/8707	---MC-	200	added ('OK')	text/css	date:Tue,%2016%20Jul%202024%2007:50:56%20GMT	https://fonts.googleapis.com/css?family=Roboto%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CRoboto+Slab%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CNunito+Sans%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic&display=auto&ver=6.5.5	/home/victor/websites/massage%20site/fonts.googleapis.com/cssbc10.css	(from https://wineandrubs.co.ke/services/)
10:50:59	125708/125708	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jul%202024%2007:50:58%20GMT	https://wineandrubs.co.ke/wp-json/wp/v2/pages/1011	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/wp/v2/pages/1011.json	(from https://wineandrubs.co.ke/services/)
10:50:59	2361/2361	---M--	200	added ('OK')	application/json	date:Tue,%2016%20Jul%202024%2007:50:59%20GMT	https://wineandrubs.co.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwineandrubs.co.ke%2Fservices%2F	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/oembed/1.0/embed0c31.json	(from https://wineandrubs.co.ke/services/)
10:51:00	2513/2513	---M-Z	200	added ('OK')	text/xml	date:Tue,%2016%20Jul%202024%2007:51:00%20GMT	https://wineandrubs.co.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwineandrubs.co.ke%2Fservices%2F&format=xml	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/oembed/1.0/embedac02	(from https://wineandrubs.co.ke/services/)
10:51:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jul%202024%2007:51:00%20GMT	https://wineandrubs.co.ke/?p=1011	/home/victor/websites/massage%20site/wineandrubs.co.ke/index3388.html	(from https://wineandrubs.co.ke/services/)
10:51:01	46399/46399	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2009:26:57%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2022/08/photo-1565014208903-fdfd6c464221.jpeg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2022/08/photo-1565014208903-fdfd6c464221.jpg	(from https://wineandrubs.co.ke/services/)
10:51:03	139907/139907	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2009:26:57%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2021/11/a-woman-has-a-soothing-ayurveda-massage-to-her-forehead-157647424-587fd3723df78c2ccde4465e-5bad17274cedfd00267dbe50-1024x1024.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2021/11/a-woman-has-a-soothing-ayurveda-massage-to-her-forehead-157647424-587fd3723df78c2ccde4465e-5bad17274cedfd00267dbe50-1024x1024.jpg	(from https://wineandrubs.co.ke/services/)
10:51:03	36333/36333	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2009:26:57%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2021/12/prenatal-massage-winenrubs.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2021/12/prenatal-massage-winenrubs.jpg	(from https://wineandrubs.co.ke/services/)
10:51:03	113146/113146	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2009:26:57%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2021/11/wellness-3666624_1280-1024x682.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2021/11/wellness-3666624_1280-1024x682.jpg	(from https://wineandrubs.co.ke/services/)
10:51:05	118691/118691	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2009:26:57%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2021/11/aromatherapy-Massage-jpg-scaled-1-1024x768.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2021/11/aromatherapy-Massage-jpg-scaled-1-1024x768.jpg	(from https://wineandrubs.co.ke/services/)
10:51:06	107418/107418	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2009:26:57%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2021/11/ssage.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2021/11/ssage.jpg	(from https://wineandrubs.co.ke/services/)
10:51:07	54982/54982	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2009:26:57%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2021/11/yonimassage-1024x682.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2021/11/yonimassage-1024x682.jpg	(from https://wineandrubs.co.ke/services/)
10:51:08	48848/48848	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2009:26:57%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2022/08/woman-having-head-and-neck-massaged-1024x683.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2022/08/woman-having-head-and-neck-massaged-1024x683.jpg	(from https://wineandrubs.co.ke/services/)
